doy	hr	lai_up	lai_down
161	17.5	1	1.67
161	18.5	1	1.66
161	19.5	1	1.66
161	20.5	1	1.66
161	21.5	1	1.66
161	22.5	1	1.66
161	23.5	1	1.66
162	0.5	1	1.66
162	1.5	1	1.66
162	2.5	1	1.66
162	3.5	1	1.65
162	4.5	1	1.65
162	5.5	1	1.65
162	6.5	1	1.65
162	7.5	1	1.65
162	8.5	1	1.65
162	9.5	1	1.65
162	10.5	1	1.65
162	11.5	1	1.65
162	12.5	1	1.64
162	13.5	1	1.64
162	14.5	1	1.64
162	15.5	1	1.64
162	16.5	1	1.64
162	17.5	1	1.64
162	18.5	1	1.64
162	19.5	1	1.64
162	20.5	1	1.64
162	21.5	1	1.63
162	22.5	1	1.63
162	23.5	1	1.63
163	0.5	1	1.63
163	1.5	1	1.63
163	2.5	1	1.63
163	3.5	1	1.63
163	4.5	1	1.63
163	5.5	1	1.63
163	6.5	1	1.63
163	7.5	1	1.62
163	8.5	1	1.62
163	9.5	1	1.62
163	10.5	1	1.62
163	11.5	1	1.62
163	12.5	1	1.62
163	13.5	1	1.62
163	14.5	1	1.62
163	15.5	1	1.62
163	16.5	1	1.61
163	17.5	1	1.61
163	18.5	1	1.61
163	19.5	1	1.61
163	20.5	1	1.61
163	21.5	1	1.61
163	22.5	1	1.61
163	23.5	1	1.61
164	0.5	1	1.61
164	1.5	1	1.6
164	2.5	1	1.6
164	3.5	1	1.6
164	4.5	1	1.6
164	5.5	1	1.6
164	6.5	1	1.6
164	7.5	1	1.6
164	8.5	1	1.6
164	9.5	1	1.6
164	10.5	1	1.59
164	11.5	1	1.59
164	12.5	1	1.59
164	13.5	1	1.59
164	14.5	1	1.59
164	15.5	1	1.59
164	16.5	1	1.59
164	17.5	1	1.59
164	18.5	1	1.59
164	19.5	1	1.59
164	20.5	1	1.58
164	21.5	1	1.58
164	22.5	1	1.58
164	23.5	1	1.58
165	0.5	1	1.58
165	1.5	1	1.58
165	2.5	1	1.58
165	3.5	1	1.58
165	4.5	1	1.58
165	5.5	1	1.57
165	6.5	1	1.57
165	7.5	1	1.57
165	8.5	1	1.57
165	9.5	1	1.57
165	10.5	1	1.57
165	11.5	1	1.57
165	12.5	1	1.57
165	13.5	1	1.56
165	14.5	1	1.56
165	15.5	1	1.56
165	16.5	1	1.55
165	17.5	1	1.55
165	18.5	1	1.55
165	19.5	1	1.54
165	20.5	1	1.54
165	21.5	1	1.54
165	22.5	1	1.53
165	23.5	1	1.53
166	0.5	1	1.53
166	1.5	1	1.52
166	2.5	1	1.52
166	3.5	1	1.52
166	4.5	1	1.51
166	5.5	1	1.51
166	6.5	1	1.51
166	7.5	1	1.5
166	8.5	1	1.5
166	9.5	1	1.5
166	10.5	1	1.49
166	11.5	1	1.49
166	12.5	1	1.49
166	13.5	1	1.48
166	14.5	1	1.48
166	15.5	1	1.48
166	16.5	1	1.47
166	17.5	1	1.47
166	18.5	1	1.47
166	19.5	1	1.46
166	20.5	1	1.46
166	21.5	1	1.46
166	22.5	1	1.45
166	23.5	1	1.45
167	0.5	1	1.45
167	1.5	1	1.44
167	2.5	1	1.44
167	3.5	1	1.44
167	4.5	1	1.43
167	5.5	1	1.43
167	6.5	1	1.43
167	7.5	1	1.42
167	8.5	1	1.42
167	9.5	1	1.42
167	10.5	1	1.41
167	11.5	1	1.41
167	12.5	1	1.41
167	13.5	1	1.4
167	14.5	1	1.4
167	15.5	1	1.4
167	16.5	1	1.39
167	17.5	1	1.39
167	18.5	1	1.39
167	19.5	1	1.38
167	20.5	1	1.38
167	21.5	1	1.38
167	22.5	1	1.37
167	23.5	1	1.37
168	0.5	1	1.37
168	1.5	1	1.36
168	2.5	1	1.36
168	3.5	1	1.36
168	4.5	1	1.35
168	5.5	1	1.35
168	6.5	1	1.35
168	7.5	1	1.34
168	8.5	1	1.34
168	9.5	1	1.34
168	10.5	1	1.33
168	11.5	1	1.33
168	12.5	1	1.33
168	13.5	1	1.32
168	14.5	1	1.32
168	15.5	1	1.32
168	16.5	1	1.31
168	17.5	1	1.31
168	18.5	1	1.31
168	19.5	1	1.3
168	20.5	1	1.3
168	21.5	1	1.3
168	22.5	1	1.29
168	23.5	1	1.29
169	0.5	1	1.29
169	1.5	1	1.28
169	2.5	1	1.28
169	3.5	1	1.28
169	4.5	1	1.27
169	5.5	1	1.27
169	6.5	1	1.27
169	7.5	1	1.26
169	8.5	1	1.26
169	9.5	1	1.26
169	10.5	1	1.25
169	11.5	1	1.25
169	12.5	1	1.25
169	13.5	1	1.24
169	14.5	1	1.24
169	15.5	1	1.24
169	16.5	1	1.23
169	17.5	1	1.23
169	18.5	1	1.23
169	19.5	1	1.22
169	20.5	1	1.22
169	21.5	1	1.22
169	22.5	1	1.21
169	23.5	1	1.21
170	0.5	1	1.21
170	1.5	1	1.2
170	2.5	1	1.2
170	3.5	1	1.2
170	4.5	1	1.19
170	5.5	1	1.19
170	6.5	1	1.19
170	7.5	1	1.18
170	8.5	1	1.18
170	9.5	1	1.18
170	10.5	1	1.17
170	11.5	1	1.17
170	12.5	1	1.17
170	13.5	1	1.16
170	14.5	1	1.16
170	15.5	1	1.16
170	16.5	1	1.15
170	17.5	1	1.15
170	18.5	1	1.15
170	19.5	1	1.14
170	20.5	1	1.14
170	21.5	1	1.14
170	22.5	1	1.13
170	23.5	1	1.13
171	0.5	1	1.13
171	1.5	1	1.12
171	2.5	1	1.12
171	3.5	1	1.12
171	4.5	1	1.11
171	5.5	1	1.11
171	6.5	1	1.11
171	7.5	1	1.1
171	8.5	1	1.1
171	9.5	1	1.1
171	10.5	1	1.09
171	11.5	1	1.09
171	12.5	1	1.09
171	13.5	1	1.08
171	14.5	1	1.08
171	15.5	1	1.08
171	16.5	1	1.07
171	17.5	1	1.07
171	18.5	1	1.07
171	19.5	1	1.06
171	20.5	1	1.06
171	21.5	1	1.06
171	22.5	1	1.05
171	23.5	1	1.05
172	0.5	1	1.04
172	1.5	1	1.04
172	2.5	1	1.04
172	3.5	1	1.03
172	4.5	1	1.03
172	5.5	1	1.03
172	6.5	1	1.02
172	7.5	1	1.02
172	8.5	1	1.02
172	9.5	1	1.01
172	10.5	1	1.01
172	11.5	1	1.01
172	12.5	1	1
172	13.5	1	1
172	14.5	1	1
172	15.5	1	0.99
172	16.5	1	0.99
172	17.5	1	0.99
172	18.5	1	0.98
172	19.5	1	0.98
172	20.5	1	0.98
172	21.5	1	0.97
172	22.5	1	0.97
172	23.5	1	0.97
173	0.5	1	0.96
173	1.5	1	0.96
173	2.5	1	0.96
173	3.5	1	0.95
173	4.5	1	0.95
173	5.5	1	0.95
173	6.5	1	0.94
173	7.5	1	0.94
173	8.5	1	0.94
173	9.5	1	0.93
173	10.5	1	0.93
173	11.5	1	0.93
173	12.5	1	0.92
173	13.5	1	0.92
173	14.5	1	0.92
173	15.5	1	0.91
173	16.5	1	0.91
173	17.5	1	0.91
173	18.5	1	0.9
173	19.5	1	0.9
173	20.5	1	0.9
173	21.5	1	0.89
173	22.5	1	0.89
173	23.5	1	0.89
174	0.5	1	0.88
174	1.5	1	0.88
174	2.5	1	0.88
174	3.5	1	0.87
174	4.5	1	0.87
174	5.5	1	0.87
174	6.5	1	0.86
174	7.5	1	0.86
174	8.5	1	0.86
174	9.5	1	0.85
174	10.5	1	0.85
174	11.5	1	0.85
174	12.5	1	0.84
174	13.5	1	0.84
174	14.5	1	0.84
174	15.5	1	0.83
174	16.5	1	0.83
174	17.5	1	0.83
174	18.5	1	0.82
174	19.5	1	0.82
174	20.5	1	0.82
174	21.5	1	0.81
174	22.5	1	0.81
174	23.5	1	0.81
175	0.5	1	0.8
175	1.5	1	0.8
175	2.5	1	0.8
175	3.5	1	0.79
175	4.5	1	0.79
175	5.5	1	0.79
175	6.5	1	0.78
175	7.5	1	0.78
175	8.5	1	0.78
175	9.5	1	0.77
175	10.5	1	0.77
175	11.5	1	0.77
175	12.5	1	0.76
175	13.5	1	0.76
175	14.5	1	0.76
175	15.5	1	0.75
175	16.5	1	0.75
175	17.5	1	0.75
175	18.5	1	0.74
175	19.5	1	0.74
175	20.5	1	0.74
175	21.5	1	0.73
175	22.5	1	0.73
175	23.5	1	0.73
176	0.5	1	0.72
176	1.5	1	0.72
176	2.5	1	0.72
176	3.5	1	0.71
176	4.5	1	0.71
176	5.5	1	0.71
176	6.5	1	0.7
176	7.5	1	0.7
176	8.5	1	0.7
176	9.5	1	0.69
176	10.5	1	0.69
176	11.5	1	0.69
176	12.5	1	0.68
176	13.5	1	0.68
176	14.5	1	0.68
176	15.5	1	0.67
176	16.5	1	0.67
176	17.5	1	0.67
176	18.5	1	0.66
176	19.5	1	0.66
176	20.5	1	0.66
176	21.5	1	0.65
176	22.5	1	0.65
176	23.5	1	0.65
177	0.5	1	0.64
177	1.5	1	0.64
177	2.5	1	0.64
177	3.5	1	0.63
177	4.5	1	0.63
177	5.5	1	0.63
177	6.5	1	0.62
177	7.5	1	0.62
177	8.5	1	0.62
177	9.5	1	0.61
177	10.5	1	0.61
177	11.5	1	0.61
177	12.5	1	0.6
177	13.5	1	0.6
177	14.5	1	0.6
177	15.5	1	0.59
177	16.5	1	0.59
177	17.5	1	0.59
177	18.5	1	0.58
177	19.5	1	0.58
177	20.5	1	0.58
177	21.5	1	0.57
177	22.5	1	0.57
177	23.5	1	0.57
178	0.5	1	0.56
178	1.5	1	0.56
178	2.5	1	0.56
178	3.5	1	0.55
178	4.5	1	0.55
178	5.5	1	0.55
178	6.5	1	0.54
178	7.5	1	0.54
178	8.5	1	0.54
178	9.5	1	0.53
178	10.5	1	0.53
178	11.5	1	0.53
178	12.5	1	0.52
178	13.5	1	0.52
178	14.5	1	0.52
178	15.5	1	0.51
178	16.5	1	0.51
178	17.5	1	0.51
178	18.5	1	0.5
178	19.5	1	0.5
178	20.5	1	0.5
178	21.5	1	0.49
178	22.5	1	0.49
178	23.5	1	0.49
179	0.5	1	0.48
179	1.5	1	0.48
179	2.5	1	0.48
179	3.5	1	0.47
179	4.5	1	0.47
179	5.5	1	0.47
179	6.5	1	0.46
179	7.5	1	0.46
179	8.5	1	0.46
179	9.5	1	0.45
179	10.5	1	0.45
179	11.5	1	0.45
179	12.5	1	0.45
179	13.5	1	0.45
179	14.5	1	0.45
179	15.5	1	0.45
179	16.5	1	0.45
179	17.5	1	0.45
179	18.5	1	0.45
179	19.5	1	0.45
179	20.5	1	0.46
179	21.5	1	0.46
179	22.5	1	0.46
179	23.5	1	0.46
180	0.5	1	0.46
180	1.5	1	0.46
180	2.5	1	0.46
180	3.5	1	0.46
180	4.5	1	0.46
180	5.5	1	0.46
180	6.5	1	0.47
180	7.5	1	0.47
180	8.5	1	0.47
180	9.5	1	0.47
180	10.5	1	0.47
180	11.5	1	0.47
180	12.5	1	0.47
180	13.5	1	0.47
180	14.5	1	0.47
180	15.5	1	0.48
180	16.5	1	0.48
180	17.5	1	0.48
180	18.5	1	0.48
180	19.5	1	0.48
180	20.5	1	0.48
180	21.5	1	0.48
180	22.5	1	0.48
180	23.5	1	0.48
181	0.5	1	0.49
181	1.5	1	0.49
181	2.5	1	0.49
181	3.5	1	0.49
181	4.5	1	0.49
181	5.5	1	0.49
181	6.5	1	0.49
181	7.5	1	0.49
181	8.5	1	0.49
181	9.5	1	0.49
181	10.5	1	0.5
181	11.5	1	0.5
181	12.5	1	0.5
181	13.5	1	0.5
181	14.5	1	0.5
181	15.5	1	0.5
181	16.5	1	0.5
181	17.5	1	0.5
181	18.5	1	0.5
181	19.5	1	0.51
181	20.5	1	0.51
181	21.5	1	0.51
181	22.5	1	0.51
181	23.5	1	0.51
182	0.5	1	0.51
182	1.5	1	0.51
182	2.5	1	0.51
182	3.5	1	0.51
182	4.5	1	0.52
182	5.5	1	0.52
182	6.5	1	0.52
182	7.5	1	0.52
182	8.5	1	0.52
182	9.5	1	0.52
182	10.5	1	0.52
182	11.5	1	0.52
182	12.5	1	0.52
182	13.5	1	0.52
182	14.5	1	0.53
182	15.5	1	0.53
182	16.5	1	0.53
182	17.5	1	0.53
182	18.5	1	0.53
182	19.5	1	0.53
182	20.5	1	0.53
182	21.5	1	0.53
182	22.5	1	0.53
182	23.5	1	0.54
183	0.5	1	0.54
183	1.5	1	0.54
183	2.5	1	0.54
183	3.5	1	0.54
183	4.5	1	0.54
183	5.5	1	0.54
183	6.5	1	0.54
183	7.5	1	0.54
183	8.5	1	0.55
183	9.5	1	0.55
183	10.5	1	0.55
183	11.5	1	0.55
183	12.5	1	0.55
183	13.5	1	0.55
183	14.5	1	0.55
183	15.5	1	0.55
183	16.5	1	0.55
183	17.5	1	0.56
183	18.5	1	0.56
183	19.5	1	0.56
183	20.5	1	0.56
183	21.5	1	0.56
183	22.5	1	0.56
183	23.5	1	0.56
184	0.5	1	0.56
184	1.5	1	0.56
184	2.5	1	0.56
184	3.5	1	0.57
184	4.5	1	0.57
184	5.5	1	0.57
184	6.5	1	0.57
184	7.5	1	0.57
184	8.5	1	0.57
184	9.5	1	0.57
184	10.5	1	0.57
184	11.5	1	0.57
184	12.5	1	0.58
184	13.5	1	0.58
184	14.5	1	0.58
184	15.5	1	0.58
184	16.5	1	0.58
184	17.5	1	0.58
184	18.5	1	0.58
184	19.5	1	0.58
184	20.5	1	0.58
184	21.5	1	0.59
184	22.5	1	0.59
184	23.5	1	0.59
185	0.5	1	0.59
185	1.5	1	0.59
185	2.5	1	0.59
185	3.5	1	0.59
185	4.5	1	0.59
185	5.5	1	0.59
185	6.5	1	0.59
185	7.5	1	0.6
185	8.5	1	0.6
185	9.5	1	0.6
185	10.5	1	0.6
185	11.5	1	0.6
185	12.5	1	0.6
185	13.5	1	0.6
185	14.5	1	0.6
185	15.5	1	0.6
185	16.5	1	0.61
185	17.5	1	0.61
185	18.5	1	0.61
185	19.5	1	0.61
185	20.5	1	0.61
185	21.5	1	0.61
185	22.5	1	0.61
185	23.5	1	0.61
186	0.5	1	0.61
186	1.5	1	0.62
186	2.5	1	0.62
186	3.5	1	0.62
186	4.5	1	0.62
186	5.5	1	0.62
186	6.5	1	0.62
186	7.5	1	0.62
186	8.5	1	0.62
186	9.5	1	0.62
186	10.5	1	0.62
186	11.5	1	0.63
186	12.5	1	0.63
186	13.5	1	0.63
186	14.5	1	0.63
186	15.5	1	0.63
186	16.5	1	0.63
186	17.5	1	0.63
186	18.5	1	0.63
186	19.5	1	0.63
186	20.5	1	0.64
186	21.5	1	0.64
186	22.5	1	0.64
186	23.5	1	0.64
187	0.5	1	0.64
187	1.5	1	0.64
187	2.5	1	0.64
187	3.5	1	0.64
187	4.5	1	0.64
187	5.5	1	0.65
187	6.5	1	0.65
187	7.5	1	0.65
187	8.5	1	0.65
187	9.5	1	0.65
187	10.5	1	0.65
187	11.5	1	0.65
187	12.5	1	0.65
187	13.5	1	0.65
187	14.5	1	0.66
187	15.5	1	0.66
187	16.5	1	0.66
187	17.5	1	0.66
187	18.5	1	0.66
187	19.5	1	0.66
187	20.5	1	0.66
187	21.5	1	0.66
187	22.5	1	0.66
187	23.5	1	0.66
188	0.5	1	0.67
188	1.5	1	0.67
188	2.5	1	0.67
188	3.5	1	0.67
188	4.5	1	0.67
188	5.5	1	0.67
188	6.5	1	0.67
188	7.5	1	0.67
188	8.5	1	0.67
188	9.5	1	0.68
188	10.5	1	0.68
188	11.5	1	0.68
188	12.5	1	0.68
188	13.5	1	0.68
188	14.5	1	0.68
188	15.5	1	0.68
188	16.5	1	0.68
188	17.5	1	0.68
188	18.5	1	0.69
188	19.5	1	0.69
188	20.5	1	0.69
188	21.5	1	0.69
188	22.5	1	0.69
188	23.5	1	0.69
189	0.5	1	0.69
189	1.5	1	0.69
189	2.5	1	0.69
189	3.5	1	0.69
189	4.5	1	0.7
189	5.5	1	0.7
189	6.5	1	0.7
189	7.5	1	0.7
189	8.5	1	0.7
189	9.5	1	0.7
189	10.5	1	0.7
189	11.5	1	0.7
189	12.5	1	0.7
189	13.5	1	0.71
189	14.5	1	0.71
189	15.5	1	0.71
189	16.5	1	0.71
189	17.5	1	0.71
189	18.5	1	0.71
189	19.5	1	0.71
189	20.5	1	0.71
189	21.5	1	0.71
189	22.5	1	0.72
189	23.5	1	0.72
190	0.5	1	0.72
190	1.5	1	0.72
190	2.5	1	0.72
190	3.5	1	0.72
190	4.5	1	0.72
190	5.5	1	0.72
190	6.5	1	0.72
190	7.5	1	0.72
190	8.5	1	0.73
190	9.5	1	0.73
190	10.5	1	0.73
190	11.5	1	0.73
190	12.5	1	0.73
190	13.5	1	0.73
190	14.5	1	0.73
190	15.5	1	0.73
190	16.5	1	0.73
190	17.5	1	0.74
190	18.5	1	0.74
190	19.5	1	0.74
190	20.5	1	0.74
190	21.5	1	0.74
190	22.5	1	0.74
190	23.5	1	0.74
191	0.5	1	0.74
191	1.5	1	0.74
191	2.5	1	0.75
191	3.5	1	0.75
191	4.5	1	0.75
191	5.5	1	0.75
191	6.5	1	0.75
191	7.5	1	0.75
191	8.5	1	0.75
191	9.5	1	0.75
191	10.5	1	0.75
191	11.5	1	0.76
191	12.5	1	0.76
191	13.5	1	0.76
191	14.5	1	0.76
191	15.5	1	0.76
191	16.5	1	0.76
191	17.5	1	0.76
191	18.5	1	0.76
191	19.5	1	0.76
191	20.5	1	0.76
191	21.5	1	0.77
191	22.5	1	0.77
191	23.5	1	0.77
192	0.5	1	0.77
192	1.5	1	0.77
192	2.5	1	0.77
192	3.5	1	0.77
192	4.5	1	0.77
192	5.5	1	0.77
192	6.5	1	0.78
192	7.5	1	0.78
192	8.5	1	0.78
192	9.5	1	0.78
192	10.5	1	0.78
192	11.5	1	0.78
192	12.5	1	0.78
192	13.5	1	0.78
192	14.5	1	0.78
192	15.5	1	0.79
192	16.5	1	0.79
192	17.5	1	0.79
192	18.5	1	0.79
192	19.5	1	0.79
192	20.5	1	0.79
192	21.5	1	0.79
192	22.5	1	0.79
192	23.5	1	0.79
193	0.5	1	0.79
193	1.5	1	0.8
193	2.5	1	0.8
193	3.5	1	0.8
193	4.5	1	0.8
193	5.5	1	0.8
193	6.5	1	0.8
193	7.5	1	0.8
193	8.5	1	0.8
193	9.5	1	0.8
193	10.5	1	0.81
193	11.5	1	0.81
193	12.5	1	0.81
193	13.5	1	0.81
193	14.5	1	0.81
193	15.5	1	0.81
193	16.5	1	0.81
193	17.5	1	0.81
193	18.5	1	0.81
193	19.5	1	0.82
193	20.5	1	0.82
193	21.5	1	0.82
193	22.5	1	0.82
193	23.5	1	0.82
194	0.5	1	0.82
194	1.5	1	0.82
194	2.5	1	0.82
194	3.5	1	0.82
194	4.5	1	0.82
194	5.5	1	0.83
194	6.5	1	0.83
194	7.5	1	0.83
194	8.5	1	0.83
194	9.5	1	0.83
194	10.5	1	0.83
194	11.5	1	0.83
194	12.5	1	0.83
194	13.5	1	0.83
194	14.5	1	0.84
194	15.5	1	0.84
194	16.5	1	0.84
194	17.5	1	0.84
194	18.5	1	0.84
194	19.5	1	0.84
194	20.5	1	0.84
194	21.5	1	0.85
194	22.5	1	0.85
194	23.5	1	0.85
195	0.5	1	0.85
195	1.5	1	0.85
195	2.5	1	0.85
195	3.5	1	0.85
195	4.5	1	0.85
195	5.5	1	0.86
195	6.5	1	0.86
195	7.5	1	0.86
195	8.5	1	0.86
195	9.5	1	0.86
195	10.5	1	0.86
195	11.5	1	0.86
195	12.5	1	0.86
195	13.5	1	0.87
195	14.5	1	0.87
195	15.5	1	0.87
195	16.5	1	0.87
195	17.5	1	0.87
195	18.5	1	0.87
195	19.5	1	0.87
195	20.5	1	0.88
195	21.5	1	0.88
195	22.5	1	0.88
195	23.5	1	0.88
196	0.5	1	0.88
196	1.5	1	0.88
196	2.5	1	0.88
196	3.5	1	0.88
196	4.5	1	0.89
196	5.5	1	0.89
196	6.5	1	0.89
196	7.5	1	0.89
196	8.5	1	0.89
196	9.5	1	0.89
196	10.5	1	0.89
196	11.5	1	0.89
196	12.5	1	0.9
196	13.5	1	0.9
196	14.5	1	0.9
196	15.5	1	0.9
196	16.5	1	0.9
196	17.5	1	0.9
196	18.5	1	0.9
196	19.5	1	0.9
196	20.5	1	0.91
196	21.5	1	0.91
196	22.5	1	0.91
196	23.5	1	0.91
197	0.5	1	0.91
197	1.5	1	0.91
197	2.5	1	0.91
197	3.5	1	0.92
197	4.5	1	0.92
197	5.5	1	0.92
197	6.5	1	0.92
197	7.5	1	0.92
197	8.5	1	0.92
197	9.5	1	0.92
197	10.5	1	0.92
197	11.5	1	0.93
197	12.5	1	0.93
197	13.5	1	0.93
197	14.5	1	0.93
197	15.5	1	0.93
197	16.5	1	0.93
197	17.5	1	0.93
197	18.5	1	0.93
197	19.5	1	0.94
197	20.5	1	0.94
197	21.5	1	0.94
197	22.5	1	0.94
197	23.5	1	0.94
198	0.5	1	0.94
198	1.5	1	0.94
198	2.5	1	0.95
198	3.5	1	0.95
198	4.5	1	0.95
198	5.5	1	0.95
198	6.5	1	0.95
198	7.5	1	0.95
198	8.5	1	0.95
198	9.5	1	0.95
198	10.5	1	0.96
198	11.5	1	0.96
198	12.5	1	0.96
198	13.5	1	0.96
198	14.5	1	0.96
198	15.5	1	0.96
198	16.5	1	0.96
198	17.5	1	0.96
198	18.5	1	0.97
198	19.5	1	0.97
198	20.5	1	0.97
198	21.5	1	0.97
198	22.5	1	0.97
198	23.5	1	0.97
199	0.5	1	0.97
199	1.5	1	0.97
199	2.5	1	0.98
199	3.5	1	0.98
199	4.5	1	0.98
199	5.5	1	0.98
199	6.5	1	0.98
199	7.5	1	0.98
199	8.5	1	0.98
199	9.5	1	0.99
199	10.5	1	0.99
199	11.5	1	0.99
199	12.5	1	0.99
199	13.5	1	0.99
199	14.5	1	0.99
199	15.5	1	0.99
199	16.5	1	0.99
199	17.5	1	1
199	18.5	1	1
199	19.5	1	1
199	20.5	1	1
199	21.5	1	1
199	22.5	1	1
199	23.5	1	1
200	0.5	1	1
200	1.5	1	1.01
200	2.5	1	1.01
200	3.5	1	1.01
200	4.5	1	1.01
200	5.5	1	1.01
200	6.5	1	1.01
200	7.5	1	1.01
200	8.5	1	1.02
200	9.5	1	1.02
200	10.5	1	1.02
200	11.5	1	1.02
200	12.5	1	1.02
200	13.5	1	1.02
200	14.5	1	1.02
200	15.5	1	1.02
200	16.5	1	1.03
200	17.5	1	1.03
200	18.5	1	1.03
200	19.5	1	1.03
200	20.5	1	1.03
200	21.5	1	1.03
200	22.5	1	1.03
200	23.5	1	1.03
201	0.5	1	1.04
201	1.5	1	1.04
201	2.5	1	1.04
201	3.5	1	1.04
201	4.5	1	1.04
201	5.5	1	1.04
201	6.5	1	1.04
201	7.5	1	1.04
201	8.5	1	1.05
201	9.5	1	1.05
201	10.5	1	1.05
201	11.5	1	1.05
201	12.5	1	1.05
201	13.5	1	1.05
201	14.5	1	1.05
201	15.5	1	1.06
201	16.5	1	1.06
201	17.5	1	1.06
201	18.5	1	1.06
201	19.5	1	1.06
201	20.5	1	1.06
201	21.5	1	1.06
201	22.5	1	1.06
201	23.5	1	1.07
202	0.5	1	1.07
202	1.5	1	1.07
202	2.5	1	1.07
202	3.5	1	1.07
202	4.5	1	1.07
202	5.5	1	1.07
202	6.5	1	1.07
202	7.5	1	1.08
202	8.5	1	1.08
202	9.5	1	1.08
202	10.5	1	1.08
202	11.5	1	1.08
202	12.5	1	1.08
202	13.5	1	1.08
202	14.5	1	1.08
202	15.5	1	1.09
202	16.5	1	1.09
202	17.5	1	1.09
202	18.5	1	1.09
202	19.5	1	1.09
202	20.5	1	1.09
202	21.5	1	1.09
202	22.5	1	1.1
202	23.5	1	1.1
203	0.5	1	1.1
203	1.5	1	1.1
203	2.5	1	1.1
203	3.5	1	1.1
203	4.5	1	1.1
203	5.5	1	1.1
203	6.5	1	1.11
203	7.5	1	1.11
203	8.5	1	1.11
203	9.5	1	1.11
203	10.5	1	1.11
203	11.5	1	1.11
203	12.5	1	1.11
203	13.5	1	1.11
203	14.5	1	1.12
203	15.5	1	1.12
203	16.5	1	1.12
203	17.5	1	1.12
203	18.5	1	1.12
203	19.5	1	1.12
203	20.5	1	1.12
203	21.5	1	1.13
203	22.5	1	1.13
203	23.5	1	1.13
204	0.5	1	1.13
204	1.5	1	1.13
204	2.5	1	1.13
204	3.5	1	1.13
204	4.5	1	1.13
204	5.5	1	1.14
204	6.5	1	1.14
204	7.5	1	1.14
204	8.5	1	1.14
204	9.5	1	1.14
204	10.5	1	1.14
204	11.5	1	1.14
204	12.5	1	1.14
204	13.5	1	1.15
204	14.5	1	1.15
204	15.5	1	1.15
204	16.5	1	1.15
204	17.5	1	1.15
204	18.5	1	1.15
204	19.5	1	1.15
204	20.5	1	1.15
204	21.5	1	1.16
204	22.5	1	1.16
204	23.5	1	1.16
205	0.5	1	1.16
205	1.5	1	1.16
205	2.5	1	1.16
205	3.5	1	1.16
205	4.5	1	1.17
205	5.5	1	1.17
205	6.5	1	1.17
205	7.5	1	1.17
205	8.5	1	1.17
205	9.5	1	1.17
205	10.5	1	1.17
205	11.5	1	1.17
205	12.5	1	1.18
205	13.5	1	1.18
205	14.5	1	1.18
205	15.5	1	1.18
205	16.5	1	1.18
205	17.5	1	1.18
205	18.5	1	1.18
205	19.5	1	1.18
205	20.5	1	1.19
205	21.5	1	1.19
205	22.5	1	1.19
205	23.5	1	1.19
206	0.5	1	1.19
206	1.5	1	1.19
206	2.5	1	1.19
206	3.5	1	1.2
206	4.5	1	1.2
206	5.5	1	1.2
206	6.5	1	1.2
206	7.5	1	1.2
206	8.5	1	1.2
206	9.5	1	1.2
206	10.5	1	1.2
206	11.5	1	1.21
206	12.5	1	1.21
206	13.5	1	1.21
206	14.5	1	1.21
206	15.5	1	1.21
206	16.5	1	1.22
206	17.5	1	1.22
206	18.5	1	1.22
206	19.5	1	1.22
206	20.5	1	1.22
206	21.5	1	1.23
206	22.5	1	1.23
206	23.5	1	1.23
207	0.5	1	1.23
207	1.5	1	1.23
207	2.5	1	1.24
207	3.5	1	1.24
207	4.5	1	1.24
207	5.5	1	1.24
207	6.5	1	1.24
207	7.5	1	1.25
207	8.5	1	1.25
207	9.5	1	1.25
207	10.5	1	1.25
207	11.5	1	1.25
207	12.5	1	1.26
207	13.5	1	1.26
207	14.5	1	1.26
207	15.5	1	1.26
207	16.5	1	1.26
207	17.5	1	1.27
207	18.5	1	1.27
207	19.5	1	1.27
207	20.5	1	1.27
207	21.5	1	1.27
207	22.5	1	1.28
207	23.5	1	1.28
208	0.5	1	1.28
208	1.5	1	1.28
208	2.5	1	1.28
208	3.5	1	1.29
208	4.5	1	1.29
208	5.5	1	1.29
208	6.5	1	1.29
208	7.5	1	1.29
208	8.5	1	1.3
208	9.5	1	1.3
208	10.5	1	1.3
208	11.5	1	1.3
208	12.5	1	1.3
208	13.5	1	1.31
208	14.5	1	1.31
208	15.5	1	1.31
208	16.5	1	1.31
208	17.5	1	1.31
208	18.5	1	1.32
208	19.5	1	1.32
208	20.5	1	1.32
208	21.5	1	1.32
208	22.5	1	1.32
208	23.5	1	1.33
209	0.5	1	1.33
209	1.5	1	1.33
209	2.5	1	1.33
209	3.5	1	1.33
209	4.5	1	1.34
209	5.5	1	1.34
209	6.5	1	1.34
209	7.5	1	1.34
209	8.5	1	1.34
209	9.5	1	1.35
209	10.5	1	1.35
209	11.5	1	1.35
209	12.5	1	1.35
209	13.5	1	1.35
209	14.5	1	1.36
209	15.5	1	1.36
209	16.5	1	1.36
209	17.5	1	1.36
209	18.5	1	1.36
209	19.5	1	1.37
209	20.5	1	1.37
209	21.5	1	1.37
209	22.5	1	1.37
209	23.5	1	1.37
210	0.5	1	1.38
210	1.5	1	1.38
210	2.5	1	1.38
210	3.5	1	1.38
210	4.5	1	1.38
210	5.5	1	1.39
210	6.5	1	1.39
210	7.5	1	1.39
