doy	hr	d18oPrecip	2H	d18oVapour
56	9.5	-8.83	-10.0	-18.39
56	10.5	-8.83	-10.0	-18.38
56	11.5	-8.83	-10.0	-18.38
56	12.5	-8.82	-10.0	-18.38
56	13.5	-8.82	-10.0	-18.38
56	14.5	-8.81	-10.0	-18.38
56	15.5	-8.81	-10.0	-18.38
56	16.5	-8.80	-10.0	-18.38
56	17.5	-8.80	-10.0	-18.38
56	18.5	-8.79	-10.0	-18.38
56	19.5	-8.79	-10.0	-18.37
56	20.5	-8.78	-10.0	-18.37
56	21.5	-8.78	-10.0	-18.37
56	22.5	-8.78	-10.0	-18.37
56	23.5	-8.77	-10.0	-18.37
57	0.5	-8.77	-10.0	-18.37
57	1.5	-8.76	-10.0	-18.37
57	2.5	-8.76	-10.0	-18.37
57	3.5	-8.75	-10.0	-18.37
57	4.5	-8.75	-10.0	-18.37
57	5.5	-8.74	-10.0	-18.36
57	6.5	-8.74	-10.0	-18.36
57	7.5	-8.74	-10.0	-18.36
57	8.5	-8.73	-10.0	-18.36
57	9.5	-8.73	-10.0	-18.36
57	10.5	-8.72	-10.0	-18.36
57	11.5	-8.72	-10.0	-18.36
57	12.5	-8.71	-10.0	-18.36
57	13.5	-8.71	-10.0	-18.36
57	14.5	-8.70	-10.0	-18.36
57	15.5	-8.70	-10.0	-18.35
57	16.5	-8.70	-10.0	-18.35
57	17.5	-8.69	-10.0	-18.35
57	18.5	-8.69	-10.0	-18.35
57	19.5	-8.68	-10.0	-18.35
57	20.5	-8.68	-10.0	-18.35
57	21.5	-8.67	-10.0	-18.35
57	22.5	-8.67	-10.0	-18.35
57	23.5	-8.66	-10.0	-18.35
58	0.5	-8.66	-10.0	-18.34
58	1.5	-8.65	-10.0	-18.34
58	2.5	-8.65	-10.0	-18.34
58	3.5	-8.65	-10.0	-18.34
58	4.5	-8.64	-10.0	-18.34
58	5.5	-8.64	-10.0	-18.34
58	6.5	-8.63	-10.0	-18.34
58	7.5	-8.63	-10.0	-18.34
58	8.5	-8.62	-10.0	-18.34
58	9.5	-8.62	-10.0	-18.34
58	10.5	-8.61	-10.0	-18.33
58	11.5	-8.61	-10.0	-18.33
58	12.5	-8.61	-10.0	-18.33
58	13.5	-8.60	-10.0	-18.33
58	14.5	-8.60	-10.0	-18.33
58	15.5	-8.59	-10.0	-18.33
58	16.5	-8.59	-10.0	-18.33
58	17.5	-8.58	-10.0	-18.33
58	18.5	-8.58	-10.0	-18.33
58	19.5	-8.57	-10.0	-18.32
58	20.5	-8.57	-10.0	-18.32
58	21.5	-8.56	-10.0	-18.32
58	22.5	-8.56	-10.0	-18.32
58	23.5	-8.56	-10.0	-18.32
59	0.5	-8.55	-10.0	-18.32
59	1.5	-8.55	-10.0	-18.32
59	2.5	-8.54	-10.0	-18.32
59	3.5	-8.54	-10.0	-18.32
59	4.5	-8.53	-10.0	-18.32
59	5.5	-8.53	-10.0	-18.31
59	6.5	-8.52	-10.0	-18.31
59	7.5	-8.52	-10.0	-18.31
59	8.5	-8.52	-10.0	-18.31
59	9.5	-8.51	-10.0	-18.31
59	10.5	-8.51	-10.0	-18.31
59	11.5	-8.50	-10.0	-18.31
59	12.5	-8.50	-10.0	-18.31
59	13.5	-8.49	-10.0	-18.31
59	14.5	-8.49	-10.0	-18.31
59	15.5	-8.48	-10.0	-18.30
59	16.5	-8.48	-10.0	-18.30
59	17.5	-8.47	-10.0	-18.30
59	18.5	-8.47	-10.0	-18.30
59	19.5	-8.47	-10.0	-18.30
59	20.5	-8.46	-10.0	-18.30
59	21.5	-8.46	-10.0	-18.30
59	22.5	-8.45	-10.0	-18.30
59	23.5	-8.45	-10.0	-18.30
60	0.5	-8.44	-10.0	-18.29
60	1.5	-8.44	-10.0	-18.29
60	2.5	-8.43	-10.0	-18.29
60	3.5	-8.43	-10.0	-18.29
60	4.5	-8.43	-10.0	-18.29
60	5.5	-8.42	-10.0	-18.29
60	6.5	-8.42	-10.0	-18.29
60	7.5	-8.41	-10.0	-18.29
60	8.5	-8.41	-10.0	-18.29
60	9.5	-8.40	-10.0	-18.29
60	10.5	-8.40	-10.0	-18.28
60	11.5	-8.39	-10.0	-18.28
60	12.5	-8.39	-10.0	-18.28
60	13.5	-8.39	-10.0	-18.28
60	14.5	-8.38	-10.0	-18.28
60	15.5	-8.38	-10.0	-18.28
60	16.5	-8.37	-10.0	-18.28
60	17.5	-8.37	-10.0	-18.28
60	18.5	-8.36	-10.0	-18.28
60	19.5	-8.36	-10.0	-18.27
60	20.5	-8.35	-10.0	-18.27
60	21.5	-8.35	-10.0	-18.27
60	22.5	-8.34	-10.0	-18.27
60	23.5	-8.34	-10.0	-18.27
61	0.5	-8.34	-10.0	-18.27
61	1.5	-8.33	-10.0	-18.27
61	2.5	-8.33	-10.0	-18.27
61	3.5	-8.32	-10.0	-18.27
61	4.5	-8.32	-10.0	-18.27
61	5.5	-8.31	-10.0	-18.26
61	6.5	-8.31	-10.0	-18.26
61	7.5	-8.30	-10.0	-18.26
61	8.5	-8.30	-10.0	-18.26
61	9.5	-8.30	-10.0	-18.26
61	10.5	-8.29	-10.0	-18.26
61	11.5	-8.29	-10.0	-18.26
61	12.5	-8.28	-10.0	-18.26
61	13.5	-8.28	-10.0	-18.26
61	14.5	-8.27	-10.0	-18.26
61	15.5	-8.27	-10.0	-18.25
61	16.5	-8.26	-10.0	-18.25
61	17.5	-8.26	-10.0	-18.25
61	18.5	-8.25	-10.0	-18.25
61	19.5	-8.25	-10.0	-18.25
61	20.5	-8.25	-10.0	-18.25
61	21.5	-8.24	-10.0	-18.25
61	22.5	-8.24	-10.0	-18.25
61	23.5	-8.23	-10.0	-18.25
62	0.5	-8.23	-10.0	-18.24
62	1.5	-8.22	-10.0	-18.24
62	2.5	-8.22	-10.0	-18.24
62	3.5	-8.21	-10.0	-18.24
62	4.5	-8.21	-10.0	-18.24
62	5.5	-8.21	-10.0	-18.24
62	6.5	-8.20	-10.0	-18.24
62	7.5	-8.20	-10.0	-18.24
62	8.5	-8.19	-10.0	-18.24
62	9.5	-8.19	-10.0	-18.24
62	10.5	-8.18	-10.0	-18.23
62	11.5	-8.18	-10.0	-18.23
62	12.5	-8.17	-10.0	-18.23
62	13.5	-8.17	-10.0	-18.23
62	14.5	-8.16	-10.0	-18.23
62	15.5	-8.16	-10.0	-18.23
62	16.5	-8.16	-10.0	-18.23
62	17.5	-8.15	-10.0	-18.23
62	18.5	-8.15	-10.0	-18.23
62	19.5	-8.14	-10.0	-18.23
62	20.5	-8.14	-10.0	-18.22
62	21.5	-8.13	-10.0	-18.22
62	22.5	-8.13	-10.0	-18.22
62	23.5	-8.12	-10.0	-18.22
63	0.5	-8.12	-10.0	-18.22
63	1.5	-8.12	-10.0	-18.22
63	2.5	-8.11	-10.0	-18.22
63	3.5	-8.11	-10.0	-18.22
63	4.5	-8.10	-10.0	-18.22
63	5.5	-8.10	-10.0	-18.21
63	6.5	-8.09	-10.0	-18.21
63	7.5	-8.09	-10.0	-18.21
63	8.5	-8.08	-10.0	-18.21
63	9.5	-8.08	-10.0	-18.21
63	10.5	-8.08	-10.0	-18.21
63	11.5	-8.07	-10.0	-18.21
63	12.5	-8.07	-10.0	-18.21
63	13.5	-8.06	-10.0	-18.21
63	14.5	-8.06	-10.0	-18.21
63	15.5	-8.05	-10.0	-18.20
63	16.5	-8.05	-10.0	-18.20
63	17.5	-8.04	-10.0	-18.20
63	18.5	-8.04	-10.0	-18.20
63	19.5	-8.03	-10.0	-18.20
63	20.5	-8.03	-10.0	-18.20
63	21.5	-8.03	-10.0	-18.20
63	22.5	-8.02	-10.0	-18.20
63	23.5	-8.02	-10.0	-18.20
64	0.5	-8.01	-10.0	-18.19
64	1.5	-8.01	-10.0	-18.19
64	2.5	-8.00	-10.0	-18.19
64	3.5	-8.00	-10.0	-18.19
64	4.5	-7.99	-10.0	-18.19
64	5.5	-7.99	-10.0	-18.19
64	6.5	-7.99	-10.0	-18.19
64	7.5	-7.98	-10.0	-18.19
64	8.5	-7.98	-10.0	-18.19
64	9.5	-7.97	-10.0	-18.19
64	10.5	-7.97	-10.0	-18.18
64	11.5	-7.96	-10.0	-18.18
64	12.5	-7.96	-10.0	-18.18
64	13.5	-7.95	-10.0	-18.18
64	14.5	-7.95	-10.0	-18.18
64	15.5	-7.94	-10.0	-18.18
64	16.5	-7.94	-10.0	-18.18
64	17.5	-7.94	-10.0	-18.18
64	18.5	-7.93	-10.0	-18.18
64	19.5	-7.93	-10.0	-18.18
64	20.5	-7.92	-10.0	-18.17
64	21.5	-7.92	-10.0	-18.17
64	22.5	-7.91	-10.0	-18.17
64	23.5	-7.91	-10.0	-18.17
65	0.5	-7.90	-10.0	-18.17
65	1.5	-7.90	-10.0	-18.17
65	2.5	-7.90	-10.0	-18.17
65	3.5	-7.89	-10.0	-18.17
65	4.5	-7.89	-10.0	-18.17
65	5.5	-7.88	-10.0	-18.16
65	6.5	-7.88	-10.0	-18.16
65	7.5	-7.87	-10.0	-18.16
65	8.5	-7.87	-10.0	-18.16
65	9.5	-7.86	-10.0	-18.16
65	10.5	-7.86	-10.0	-18.16
65	11.5	-7.85	-10.0	-18.16
65	12.5	-7.85	-10.0	-18.16
65	13.5	-7.85	-10.0	-18.16
65	14.5	-7.84	-10.0	-18.16
65	15.5	-7.84	-10.0	-18.15
65	16.5	-7.83	-10.0	-18.15
65	17.5	-7.83	-10.0	-18.15
65	18.5	-7.82	-10.0	-18.15
65	19.5	-7.82	-10.0	-18.15
65	20.5	-7.81	-10.0	-18.15
65	21.5	-7.81	-10.0	-18.15
65	22.5	-7.81	-10.0	-18.15
65	23.5	-7.80	-10.0	-18.15
66	0.5	-7.80	-10.0	-18.15
66	1.5	-7.79	-10.0	-18.14
66	2.5	-7.79	-10.0	-18.14
66	3.5	-7.78	-10.0	-18.14
66	4.5	-7.78	-10.0	-18.14
66	5.5	-7.77	-10.0	-18.14
66	6.5	-7.77	-10.0	-18.14
66	7.5	-7.77	-10.0	-18.14
66	8.5	-7.76	-10.0	-18.14
66	9.5	-7.76	-10.0	-18.14
66	10.5	-7.75	-10.0	-18.13
66	11.5	-7.75	-10.0	-18.13
66	12.5	-7.74	-10.0	-18.13
66	13.5	-7.74	-10.0	-18.13
66	14.5	-7.73	-10.0	-18.13
66	15.5	-7.73	-10.0	-18.13
66	16.5	-7.72	-10.0	-18.13
66	17.5	-7.72	-10.0	-18.13
66	18.5	-7.72	-10.0	-18.13
66	19.5	-7.71	-10.0	-18.13
66	20.5	-7.71	-10.0	-18.12
66	21.5	-7.70	-10.0	-18.12
66	22.5	-7.70	-10.0	-18.12
66	23.5	-7.69	-10.0	-18.12
67	0.5	-7.69	-10.0	-18.12
67	1.5	-7.68	-10.0	-18.12
67	2.5	-7.68	-10.0	-18.12
67	3.5	-7.68	-10.0	-18.12
67	4.5	-7.67	-10.0	-18.12
67	5.5	-7.67	-10.0	-18.11
67	6.5	-7.66	-10.0	-18.11
67	7.5	-7.66	-10.0	-18.11
67	8.5	-7.65	-10.0	-18.11
67	9.5	-7.65	-10.0	-18.11
67	10.5	-7.64	-10.0	-18.11
67	11.5	-7.64	-10.0	-18.11
67	12.5	-7.63	-10.0	-18.11
67	13.5	-7.63	-10.0	-18.11
67	14.5	-7.63	-10.0	-18.11
67	15.5	-7.62	-10.0	-18.10
67	16.5	-7.62	-10.0	-18.10
67	17.5	-7.61	-10.0	-18.10
67	18.5	-7.61	-10.0	-18.10
67	19.5	-7.60	-10.0	-18.10
67	20.5	-7.60	-10.0	-18.10
67	21.5	-7.59	-10.0	-18.10
67	22.5	-7.59	-10.0	-18.10
67	23.5	-7.59	-10.0	-18.10
68	0.5	-7.58	-10.0	-18.10
68	1.5	-7.58	-10.0	-18.09
68	2.5	-7.57	-10.0	-18.09
68	3.5	-7.57	-10.0	-18.09
68	4.5	-7.56	-10.0	-18.09
68	5.5	-7.56	-10.0	-18.09
68	6.5	-7.55	-10.0	-18.09
68	7.5	-7.55	-10.0	-18.09
68	8.5	-7.54	-10.0	-18.09
68	9.5	-7.54	-10.0	-18.09
68	10.5	-7.54	-10.0	-18.08
68	11.5	-7.53	-10.0	-18.08
68	12.5	-7.53	-10.0	-18.08
68	13.5	-7.52	-10.0	-18.08
68	14.5	-7.52	-10.0	-18.08
68	15.5	-7.51	-10.0	-18.08
68	16.5	-7.51	-10.0	-18.08
68	17.5	-7.50	-10.0	-18.08
68	18.5	-7.50	-10.0	-18.08
68	19.5	-7.50	-10.0	-18.08
68	20.5	-7.49	-10.0	-18.07
68	21.5	-7.49	-10.0	-18.07
68	22.5	-7.48	-10.0	-18.07
68	23.5	-7.48	-10.0	-18.07
69	0.5	-7.47	-10.0	-18.07
69	1.5	-7.47	-10.0	-18.07
69	2.5	-7.46	-10.0	-18.07
69	3.5	-7.46	-10.0	-18.07
69	4.5	-7.46	-10.0	-18.07
69	5.5	-7.45	-10.0	-18.06
69	6.5	-7.45	-10.0	-18.06
69	7.5	-7.44	-10.0	-18.06
69	8.5	-7.44	-10.0	-18.06
69	9.5	-7.43	-10.0	-18.06
69	10.5	-7.43	-10.0	-18.06
69	11.5	-7.42	-10.0	-18.06
69	12.5	-7.42	-10.0	-18.06
69	13.5	-7.41	-10.0	-18.06
69	14.5	-7.41	-10.0	-18.06
69	15.5	-7.41	-10.0	-18.05
69	16.5	-7.40	-10.0	-18.05
69	17.5	-7.40	-10.0	-18.05
69	18.5	-7.39	-10.0	-18.05
69	19.5	-7.39	-10.0	-18.05
69	20.5	-7.38	-10.0	-18.05
69	21.5	-7.38	-10.0	-18.05
69	22.5	-7.37	-10.0	-18.05
69	23.5	-7.37	-10.0	-18.05
70	0.5	-7.37	-10.0	-18.05
70	1.5	-7.36	-10.0	-18.04
70	2.5	-7.36	-10.0	-18.04
70	3.5	-7.35	-10.0	-18.04
70	4.5	-7.35	-10.0	-18.04
70	5.5	-7.34	-10.0	-18.04
70	6.5	-7.34	-10.0	-18.04
70	7.5	-7.33	-10.0	-18.04
70	8.5	-7.33	-10.0	-18.04
70	9.5	-7.32	-10.0	-18.04
70	10.5	-7.32	-10.0	-18.03
70	11.5	-7.32	-10.0	-18.03
70	12.5	-7.31	-10.0	-18.03
70	13.5	-7.31	-10.0	-18.03
70	14.5	-7.30	-10.0	-18.03
70	15.5	-7.30	-10.0	-18.03
70	16.5	-7.29	-10.0	-18.03
70	17.5	-7.29	-10.0	-18.03
70	18.5	-7.28	-10.0	-18.03
70	19.5	-7.28	-10.0	-18.03
70	20.5	-7.28	-10.0	-18.02
70	21.5	-7.27	-10.0	-18.02
70	22.5	-7.27	-10.0	-18.02
70	23.5	-7.26	-10.0	-18.02
71	0.5	-7.26	-10.0	-18.02
71	1.5	-7.25	-10.0	-18.02
71	2.5	-7.25	-10.0	-18.02
71	3.5	-7.24	-10.0	-18.02
71	4.5	-7.24	-10.0	-18.02
71	5.5	-7.24	-10.0	-18.02
71	6.5	-7.23	-10.0	-18.01
71	7.5	-7.23	-10.0	-18.01
71	8.5	-7.22	-10.0	-18.01
71	9.5	-7.22	-10.0	-18.01
71	10.5	-7.21	-10.0	-18.01
71	11.5	-7.21	-10.0	-18.01
71	12.5	-7.20	-10.0	-18.01
71	13.5	-7.20	-10.0	-18.01
71	14.5	-7.19	-10.0	-18.01
71	15.5	-7.19	-10.0	-18.00
71	16.5	-7.19	-10.0	-18.00
71	17.5	-7.18	-10.0	-18.00
71	18.5	-7.18	-10.0	-18.00
71	19.5	-7.17	-10.0	-18.00
71	20.5	-7.17	-10.0	-18.00
71	21.5	-7.16	-10.0	-18.00
71	22.5	-7.16	-10.0	-18.00
71	23.5	-7.15	-10.0	-18.00
72	0.5	-7.15	-10.0	-18.00
72	1.5	-7.15	-10.0	-17.99
72	2.5	-7.14	-10.0	-17.99
72	3.5	-7.14	-10.0	-17.99
72	4.5	-7.13	-10.0	-17.99
72	5.5	-7.13	-10.0	-17.99
72	6.5	-7.12	-10.0	-17.99
72	7.5	-7.12	-10.0	-17.99
72	8.5	-7.11	-10.0	-17.99
72	9.5	-7.11	-10.0	-17.99
72	10.5	-7.10	-10.0	-17.98
72	11.5	-7.10	-10.0	-17.98
72	12.5	-7.10	-10.0	-17.98
72	13.5	-7.09	-10.0	-17.98
72	14.5	-7.09	-10.0	-17.98
72	15.5	-7.08	-10.0	-17.98
72	16.5	-7.08	-10.0	-17.98
72	17.5	-7.07	-10.0	-17.98
72	18.5	-7.07	-10.0	-17.98
72	19.5	-7.06	-10.0	-17.98
72	20.5	-7.06	-10.0	-17.97
72	21.5	-7.06	-10.0	-17.97
72	22.5	-7.05	-10.0	-17.97
72	23.5	-7.05	-10.0	-17.97
73	0.5	-7.04	-10.0	-17.97
73	1.5	-7.04	-10.0	-17.97
73	2.5	-7.03	-10.0	-17.97
73	3.5	-7.03	-10.0	-17.97
73	4.5	-7.02	-10.0	-17.97
73	5.5	-7.02	-10.0	-17.97
73	6.5	-7.01	-10.0	-17.96
73	7.5	-7.01	-10.0	-17.96
73	8.5	-7.01	-10.0	-17.96
73	9.5	-7.00	-10.0	-17.96
73	10.5	-7.00	-10.0	-17.96
73	11.5	-6.99	-10.0	-17.96
73	12.5	-6.99	-10.0	-17.96
73	13.5	-6.98	-10.0	-17.96
73	14.5	-6.98	-10.0	-17.96
73	15.5	-6.97	-10.0	-17.95
73	16.5	-6.97	-10.0	-17.95
73	17.5	-6.97	-10.0	-17.95
73	18.5	-6.96	-10.0	-17.95
73	19.5	-6.96	-10.0	-17.95
73	20.5	-6.95	-10.0	-17.95
73	21.5	-6.95	-10.0	-17.95
73	22.5	-6.94	-10.0	-17.95
73	23.5	-6.94	-10.0	-17.95
74	0.5	-6.93	-10.0	-17.95
74	1.5	-6.93	-10.0	-17.94
74	2.5	-6.93	-10.0	-17.94
74	3.5	-6.92	-10.0	-17.94
74	4.5	-6.92	-10.0	-17.94
74	5.5	-6.91	-10.0	-17.94
74	6.5	-6.91	-10.0	-17.94
74	7.5	-6.90	-10.0	-17.94
74	8.5	-6.90	-10.0	-17.94
74	9.5	-6.89	-10.0	-17.94
74	10.5	-6.89	-10.0	-17.94
74	11.5	-6.88	-10.0	-17.93
74	12.5	-6.88	-10.0	-17.93
74	13.5	-6.88	-10.0	-17.93
74	14.5	-6.87	-10.0	-17.93
74	15.5	-6.87	-10.0	-17.93
74	16.5	-6.86	-10.0	-17.93
74	17.5	-6.86	-10.0	-17.93
74	18.5	-6.85	-10.0	-17.93
74	19.5	-6.85	-10.0	-17.93
74	20.5	-6.84	-10.0	-17.92
74	21.5	-6.84	-10.0	-17.92
74	22.5	-6.84	-10.0	-17.92
74	23.5	-6.83	-10.0	-17.92
75	0.5	-6.83	-10.0	-17.92
75	1.5	-6.82	-10.0	-17.92
75	2.5	-6.82	-10.0	-17.92
75	3.5	-6.81	-10.0	-17.92
75	4.5	-6.81	-10.0	-17.92
75	5.5	-6.80	-10.0	-17.92
75	6.5	-6.80	-10.0	-17.91
75	7.5	-6.79	-10.0	-17.91
75	8.5	-6.79	-10.0	-17.91
75	9.5	-6.79	-10.0	-17.91
75	10.5	-6.78	-10.0	-17.91
75	11.5	-6.78	-10.0	-17.91
75	12.5	-6.77	-10.0	-17.91
75	13.5	-6.77	-10.0	-17.91
75	14.5	-6.76	-10.0	-17.91
75	15.5	-6.76	-10.0	-17.90
75	16.5	-6.75	-10.0	-17.90
75	17.5	-6.75	-10.0	-17.90
75	18.5	-6.75	-10.0	-17.90
75	19.5	-6.74	-10.0	-17.90
75	20.5	-6.74	-10.0	-17.90
75	21.5	-6.73	-10.0	-17.90
75	22.5	-6.73	-10.0	-17.90
75	23.5	-6.72	-10.0	-17.90
76	0.5	-6.72	-10.0	-17.90
76	1.5	-6.71	-10.0	-17.89
76	2.5	-6.71	-10.0	-17.89
76	3.5	-6.70	-10.0	-17.89
76	4.5	-6.70	-10.0	-17.89
76	5.5	-6.70	-10.0	-17.89
76	6.5	-6.69	-10.0	-17.89
76	7.5	-6.69	-10.0	-17.89
76	8.5	-6.68	-10.0	-17.89
76	9.5	-6.68	-10.0	-17.89
76	10.5	-6.67	-10.0	-17.89
76	11.5	-6.67	-10.0	-17.88
76	12.5	-6.66	-10.0	-17.88
76	13.5	-6.66	-10.0	-17.88
76	14.5	-6.66	-10.0	-17.88
76	15.5	-6.65	-10.0	-17.88
76	16.5	-6.65	-10.0	-17.88
76	17.5	-6.64	-10.0	-17.88
76	18.5	-6.64	-10.0	-17.88
76	19.5	-6.63	-10.0	-17.88
76	20.5	-6.63	-10.0	-17.87
76	21.5	-6.62	-10.0	-17.87
76	22.5	-6.62	-10.0	-17.87
76	23.5	-6.62	-10.0	-17.87
77	0.5	-6.61	-10.0	-17.87
77	1.5	-6.61	-10.0	-17.87
77	2.5	-6.60	-10.0	-17.87
77	3.5	-6.60	-10.0	-17.87
77	4.5	-6.59	-10.0	-17.87
77	5.5	-6.59	-10.0	-17.87
77	6.5	-6.58	-10.0	-17.86
77	7.5	-6.58	-10.0	-17.86
77	8.5	-6.57	-10.0	-17.86
77	9.5	-6.57	-10.0	-17.86
77	10.5	-6.57	-10.0	-17.86
77	11.5	-6.56	-10.0	-17.86
77	12.5	-6.56	-10.0	-17.86
77	13.5	-6.55	-10.0	-17.86
77	14.5	-6.55	-10.0	-17.86
77	15.5	-6.54	-10.0	-17.85
77	16.5	-6.54	-10.0	-17.85
77	17.5	-6.53	-10.0	-17.85
77	18.5	-6.53	-10.0	-17.85
77	19.5	-6.53	-10.0	-17.85
77	20.5	-6.52	-10.0	-17.85
77	21.5	-6.52	-10.0	-17.85
77	22.5	-6.51	-10.0	-17.85
77	23.5	-6.51	-10.0	-17.85
78	0.5	-6.50	-10.0	-17.85
78	1.5	-6.50	-10.0	-17.84
78	2.5	-6.49	-10.0	-17.84
78	3.5	-6.49	-10.0	-17.84
78	4.5	-6.48	-10.0	-17.84
78	5.5	-6.48	-10.0	-17.84
78	6.5	-6.48	-10.0	-17.84
78	7.5	-6.47	-10.0	-17.84
78	8.5	-6.47	-10.0	-17.84
78	9.5	-6.46	-10.0	-17.84
78	10.5	-6.46	-10.0	-17.84
78	11.5	-6.45	-10.0	-17.83
78	12.5	-6.50	-10.0	-17.83
78	13.5	-6.59	-10.0	-17.83
78	14.5	-6.68	-10.0	-17.83
78	15.5	-6.78	-10.0	-17.83
78	16.5	-6.87	-10.0	-17.83
78	17.5	-6.96	-10.0	-17.83
78	18.5	-7.06	-10.0	-17.83
78	19.5	-7.15	-10.0	-17.83
78	20.5	-7.24	-10.0	-17.82
78	21.5	-7.33	-10.0	-17.82
78	22.5	-7.43	-10.0	-17.82
78	23.5	-7.52	-10.0	-17.82
79	0.5	-7.61	-10.0	-17.82
79	1.5	-7.71	-10.0	-17.82
79	2.5	-7.80	-10.0	-17.82
79	3.5	-7.89	-10.0	-17.82
79	4.5	-7.99	-10.0	-17.82
79	5.5	-8.08	-10.0	-17.82
79	6.5	-8.17	-10.0	-17.81
79	7.5	-8.26	-10.0	-17.81
79	8.5	-8.36	-10.0	-17.81
79	9.5	-8.45	-10.0	-17.81
79	10.5	-8.54	-10.0	-17.81
79	11.5	-8.64	-10.0	-17.81
79	12.5	-8.73	-10.0	-17.81
79	13.5	-8.82	-10.0	-17.81
79	14.5	-8.92	-10.0	-17.81
79	15.5	-9.01	-10.0	-17.81
79	16.5	-9.10	-10.0	-17.80
79	17.5	-9.19	-10.0	-17.80
79	18.5	-9.29	-10.0	-17.80
79	19.5	-9.38	-10.0	-17.80
79	20.5	-9.47	-10.0	-17.80
79	21.5	-9.57	-10.0	-17.80
79	22.5	-9.66	-10.0	-17.80
79	23.5	-9.75	-10.0	-17.80
80	0.5	-9.84	-10.0	-17.80
80	1.5	-9.94	-10.0	-17.79
80	2.5	-10.03	-10.0	-17.79
80	3.5	-10.12	-10.0	-17.79
80	4.5	-10.22	-10.0	-17.79
80	5.5	-10.31	-10.0	-17.79
80	6.5	-10.40	-10.0	-17.79
80	7.5	-10.50	-10.0	-17.79
80	8.5	-10.59	-10.0	-17.79
80	9.5	-10.68	-10.0	-17.79
80	10.5	-10.77	-10.0	-17.79
80	11.5	-10.87	-10.0	-17.78
80	12.5	-10.96	-10.0	-17.78
80	13.5	-11.05	-10.0	-17.78
80	14.5	-11.15	-10.0	-17.78
80	15.5	-11.24	-10.0	-17.78
80	16.5	-11.33	-10.0	-17.78
80	17.5	-11.43	-10.0	-17.78
80	18.5	-11.52	-10.0	-17.78
80	19.5	-11.61	-10.0	-17.78
80	20.5	-11.70	-10.0	-17.77
80	21.5	-11.80	-10.0	-17.77
80	22.5	-11.89	-10.0	-17.77
80	23.5	-11.98	-10.0	-17.77
81	0.5	-12.08	-10.0	-17.77
81	1.5	-12.17	-10.0	-17.77
81	2.5	-12.26	-10.0	-17.77
81	3.5	-12.36	-10.0	-17.77
81	4.5	-12.45	-10.0	-17.77
81	5.5	-12.54	-10.0	-17.77
81	6.5	-12.63	-10.0	-17.76
81	7.5	-12.73	-10.0	-17.76
81	8.5	-12.82	-10.0	-17.76
81	9.5	-12.91	-10.0	-17.76
81	10.5	-13.01	-10.0	-17.76
81	11.5	-13.10	-10.0	-17.76
81	12.5	-13.15	-10.0	-17.76
81	13.5	-13.14	-10.0	-17.76
81	14.5	-13.14	-10.0	-17.76
81	15.5	-13.14	-10.0	-17.76
81	16.5	-13.14	-10.0	-17.75
81	17.5	-13.14	-10.0	-17.75
81	18.5	-13.14	-10.0	-17.75
81	19.5	-13.14	-10.0	-17.75
81	20.5	-13.14	-10.0	-17.75
81	21.5	-13.14	-10.0	-17.75
81	22.5	-13.14	-10.0	-17.75
81	23.5	-13.14	-10.0	-17.75
82	0.5	-13.14	-10.0	-17.75
82	1.5	-13.14	-10.0	-17.74
82	2.5	-13.13	-10.0	-17.74
82	3.5	-13.13	-10.0	-17.74
82	4.5	-13.13	-10.0	-17.74
82	5.5	-13.13	-10.0	-17.74
82	6.5	-13.13	-10.0	-17.74
82	7.5	-13.13	-10.0	-17.74
82	8.5	-13.13	-10.0	-17.74
82	9.5	-13.13	-10.0	-17.74
82	10.5	-13.13	-10.0	-17.74
82	11.5	-13.13	-10.0	-17.73
82	12.5	-13.13	-10.0	-17.73
82	13.5	-13.13	-10.0	-17.73
82	14.5	-13.13	-10.0	-17.73
82	15.5	-13.12	-10.0	-17.73
82	16.5	-13.12	-10.0	-17.73
82	17.5	-13.12	-10.0	-17.73
82	18.5	-13.12	-10.0	-17.73
82	19.5	-13.12	-10.0	-17.73
82	20.5	-13.12	-10.0	-17.73
82	21.5	-13.12	-10.0	-17.72
82	22.5	-13.12	-10.0	-17.72
82	23.5	-13.12	-10.0	-17.72
83	0.5	-13.12	-10.0	-17.72
83	1.5	-13.12	-10.0	-17.72
83	2.5	-13.12	-10.0	-17.72
83	3.5	-13.12	-10.0	-17.72
83	4.5	-13.12	-10.0	-17.72
83	5.5	-13.11	-10.0	-17.72
83	6.5	-13.11	-10.0	-17.71
83	7.5	-13.11	-10.0	-17.71
83	8.5	-13.11	-10.0	-17.71
83	9.5	-13.11	-10.0	-17.71
83	10.5	-13.11	-10.0	-17.71
83	11.5	-13.11	-10.0	-17.71
83	12.5	-13.11	-10.0	-17.71
83	13.5	-13.11	-10.0	-17.71
83	14.5	-13.11	-10.0	-17.71
83	15.5	-13.11	-10.0	-17.71
83	16.5	-13.11	-10.0	-17.70
83	17.5	-13.11	-10.0	-17.70
83	18.5	-13.10	-10.0	-17.70
83	19.5	-13.10	-10.0	-17.70
83	20.5	-13.10	-10.0	-17.70
83	21.5	-13.10	-10.0	-17.70
83	22.5	-13.10	-10.0	-17.70
83	23.5	-13.10	-10.0	-17.70
84	0.5	-13.10	-10.0	-17.70
84	1.5	-13.10	-10.0	-17.69
